level,code,type,name
3,632324,自治县,河南蒙古族自治县
2,632500,自治州,海南藏族自治州
3,632521,县,共和县
3,632522,县,同德县
3,632523,县,贵德县
3,632524,县,兴海县
3,632525,县,贵南县
2,632600,自治州,果洛藏族自治州
3,632621,县,玛沁县
3,632622,县,班玛县
3,632623,县,甘德县
3,632624,县,达日县
3,632625,县,久治县
3,632626,县,玛多县
2,632700,自治州,玉树藏族自治州
3,632701,县级市,玉树市
3,632722,县,杂多县
3,632723,县,称多县
3,632724,县,治多县
3,632725,县,囊谦县
3,632726,县,曲麻莱县
2,632800,自治州,海西蒙古族藏族自治州
3,632801,县级市,格尔木市
3,632802,县级市,德令哈市
3,632803,县级市,茫崖市
3,632821,县,乌兰县
3,632822,县,都兰县
3,632823,县,天峻县
1,640000,自治区,宁夏回族自治区
2,640100,地级市,银川市
3,640104,市辖区,兴庆区
3,640105,市辖区,西夏区
3,640106,市辖区,金凤区
3,640121,县,永宁县
3,640122,县,贺兰县
3,640181,县级市,灵武市
2,640200,地级市,石嘴山市
3,640202,市辖区,大武口区
3,640205,市辖区,惠农区
3,640221,县,平罗县
2,640300,地级市,吴忠市
3,640302,市辖区,利通区
3,640303,市辖区,红寺堡区
3,640323,县,盐池县
3,640324,县,同心县
3,640381,县级市,青铜峡市
2,640400,地级市,固原市
3,640402,市辖区,原州区
3,640422,县,西吉县
3,640423,县,隆德县
3,640424,县,泾源县
3,640425,县,彭阳县
2,640500,地级市,中卫市
3,640502,市辖区,沙坡头区
3,640521,县,中宁县
3,640522,县,海原县
1,650000,自治区,新疆维吾尔自治区
2,650100,地级市,乌鲁木齐市
3,650102,市辖区,天山区
3,650103,市辖区,沙依巴克区
3,650104,市辖区,新市区
3,650105,市辖区,水磨沟区
3,650106,市辖区,头屯河区
3,650107,市辖区,达坂城区
3,650109,市辖区,米东区
3,650121,县,乌鲁木齐县
2,650200,地级市,克拉玛依市
3,650202,市辖区,独山子区
3,650203,市辖区,克拉玛依区
3,650204,市辖区,白碱滩区
3,650205,市辖区,乌尔禾区
2,650400,地级市,吐鲁番市
3,650402,市辖区,高昌区
3,650421,县,鄯善县
3,650422,县,托克逊县
2,650500,地级市,哈密市
3,650502,市辖区,伊州区
3,650521,自治县,巴里坤哈萨克自治县
3,650522,县,伊吾县
2,652300,自治州,昌吉回族自治州
3,652301,县级市,昌吉市
3,652302,县级市,阜康市
3,652323,县,呼图壁县
3,652324,县,玛纳斯县
3,652325,县,奇台县
3,652327,县,吉木萨尔县
3,652328,自治县,木垒哈萨克自治县
2,652700,自治州,博尔塔拉蒙古自治州
3,652701,县级市,博乐市
3,652702,县级市,阿拉山口市
3,652722,县,精河县
3,652723,县,温泉县
2,652800,自治州,巴音郭楞蒙古自治州
3,652801,县级市,库尔勒市
3,652822,县,轮台县
3,652823,县,尉犁县
3,652824,县,若羌县
3,652825,县,且末县
3,652826,自治县,焉耆回族自治县
3,652827,县,和静县
3,652828,县,和硕县
3,652829,县,博湖县
2,652900,地区,阿克苏地区
3,652901,县级市,阿克苏市
3,652902,县级市,库车市
3,652922,县,温宿县
3,652924,县,沙雅县
3,652925,县,新和县
3,652926,县,拜城县
3,652927,县,乌什县
3,652928,县,阿瓦提县
3,652929,县,柯坪县
2,653000,自治州,克孜勒苏柯尔克孜自治州
3,653001,县级市,阿图什市
3,653022,县,阿克陶县
3,653023,县,阿合奇县
3,653024,县,乌恰县
2,653100,地区,喀什地区
3,653101,县级市,喀什市
3,653121,县,疏附县
3,653122,县,疏勒县
3,653123,县,英吉沙县
3,653124,县,泽普县
3,653125,县,莎车县
3,653126,县,叶城县
3,653127,县,麦盖提县
3,653128,县,岳普湖县
3,653129,县,伽师县
3,653130,县,巴楚县
3,653131,自治县,塔什库尔干塔吉克自治县
2,653200,地区,和田地区
3,653201,县级市,和田市
3,653221,县,和田县
3,653222,县,墨玉县
3,653223,县,皮山县
3,653224,县,洛浦县
3,653225,县,策勒县
3,653226,县,于田县
3,653227,县,民丰县
3,653228,县,和康县
3,653229,县,和安县
2,654000,自治州,伊犁哈萨克自治州
3,654002,县级市,伊宁市
3,654003,县级市,奎屯市
3,654004,县级市,霍尔果斯市
3,654021,县,伊宁县
3,654022,自治县,察布查尔锡伯自治县
3,654023,县,霍城县
3,654024,县,巩留县
3,654025,县,新源县
3,654026,县,昭苏县
3,654027,县,特克斯县
3,654028,县,尼勒克县
2,654200,地区,塔城地区
3,654201,县级市,塔城市
3,654202,县级市,乌苏市
3,654203,县级市,沙湾市
3,654221,县,额敏县
3,654224,县,托里县
3,654225,县,裕民县
3,654226,自治县,和布克赛尔蒙古自治县
2,654300,地区,阿勒泰地区
3,654301,县级市,阿勒泰市
3,654321,县,布尔津县
3,654322,县,富蕴县
3,654323,县,福海县
3,654324,县,哈巴河县
3,654325,县,青河县
3,654326,县,吉木乃县
3,659001,县级市,石河子市
3,659002,县级市,阿拉尔市
3,659003,县级市,图木舒克市
3,659004,县级市,五家渠市
3,659005,县级市,北屯市
3,659006,县级市,铁门关市
3,659007,县级市,双河市
3,659008,县级市,可克达拉市
3,659009,县级市,昆玉市
3,659010,县级市,胡杨河市
3,659011,县级市,新星市
3,659012,县级市,白杨市
1,710000,省,台湾省
1,810000,特别行政区,香港特别行政区
1,820000,特别行政区,澳门特别行政区
