level,code,type,name,revoked
4,130131111,镇,下口镇,
4,130131200,乡,西大吾乡,
4,130131201,乡,上三汲乡,
4,130131202,乡,两河乡,
4,130131203,乡,东王坡乡,
4,130131204,乡,苏家庄乡,
4,130131205,乡,宅北乡,
4,130131207,乡,北冶乡,
4,130131209,乡,上观音堂乡,
4,130131210,乡,杨家桥乡,
4,130131211,乡,营里乡,
4,130131212,乡,合河口乡,
3,130132000,县,元氏县,
4,130132100,镇,槐阳镇,
4,130132101,镇,殷村镇,
4,130132102,镇,南佐镇,
4,130132103,镇,宋曹镇,
4,130132104,镇,南因镇,
4,130132105,镇,姬村镇,
4,130132106,镇,北褚镇,
4,130132107,镇,马村镇,
4,130132201,乡,东张乡,
4,130132202,乡,赵同乡,
4,130132204,乡,苏村乡,
4,130132205,乡,苏阳乡,
4,130132206,乡,北正乡,
4,130132207,乡,前仙乡,
4,130132208,乡,黑水河乡,
3,130133000,县,赵县,
4,130133100,镇,赵州镇,
4,130133101,镇,范庄镇,
4,130133102,镇,北王里镇,
4,130133103,镇,新寨店镇,
4,130133104,镇,韩村镇,
4,130133105,镇,南柏舍镇,
4,130133106,镇,沙河店镇,
4,130133107,镇,王西章镇,
4,130133108,镇,谢庄镇,
4,130133200,乡,前大章乡,
4,130133202,乡,高村乡,
3,130181000,县级市,辛集市,
4,130181100,镇,辛集镇,
4,130181101,镇,旧城镇,
4,130181102,镇,张古庄镇,
4,130181103,镇,位伯镇,
4,130181104,镇,新垒头镇,
4,130181105,镇,新城镇,
4,130181106,镇,南智丘镇,
4,130181107,镇,王口镇,
4,130181200,乡,天宫营乡,
4,130181201,乡,前营乡,
4,130181202,乡,马庄乡,
4,130181203,乡,和睦井乡,
4,130181204,乡,田家庄乡,
4,130181205,乡,中里厢乡,
4,130181206,乡,小辛庄乡,
3,130183000,县级市,晋州市,
4,130183100,镇,晋州镇,
4,130183101,镇,总十庄镇,
4,130183102,镇,营里镇,
4,130183103,镇,桃园镇,
4,130183104,镇,东卓宿镇,
4,130183105,镇,马于镇,
4,130183106,镇,小樵镇,
4,130183107,镇,槐树镇,
4,130183108,镇,东里庄镇,
4,130183201,乡,周家庄乡,
3,130184000,县级市,新乐市,
4,130184001,街道,长寿街道,
4,130184101,镇,化皮镇,
4,130184102,镇,承安镇,
4,130184103,镇,正莫镇,
4,130184104,镇,南大岳镇,
4,130184105,镇,杜固镇,
4,130184106,镇,邯邰镇,
4,130184107,镇,东王镇,
4,130184108,镇,马头铺镇,
4,130184200,乡,协神乡,
4,130184201,乡,木村乡,
4,130184202,民族乡,彭家庄回族乡,
2,130200000,地级市,唐山市,
3,130202000,市辖区,路南区,
4,130202001,街道,学院南路街道,
4,130202002,街道,友谊街道,
4,130202003,街道,广场街道,
4,130202004,街道,永红桥街道,
4,130202005,街道,小山街道,
4,130202006,街道,文化北后街街道,
4,130202007,街道,钱家营矿区街道,
4,130202008,街道,惠民道街道,
4,130202009,街道,梁家屯路街道,
4,130202100,镇,稻地镇,
4,130202101,镇,女织寨镇,
3,130203000,市辖区,路北区,
4,130203001,街道,乔屯街道,
4,130203002,街道,文化路街道,
4,130203003,街道,钓鱼台街道,
4,130203004,街道,东新村街道,
4,130203005,街道,缸窑街道,
4,130203006,街道,机场路街道,
4,130203007,街道,河北路街道,
4,130203008,街道,龙东街道,
4,130203009,街道,大里街道,
4,130203010,街道,光明街道,
4,130203011,街道,翔云道街道,
4,130203012,街道,高新技术开发区街道,
4,130203100,镇,韩城镇,
4,130203101,镇,果园镇,
3,130204000,市辖区,古冶区,
4,130204001,街道,林西街道,
4,130204002,街道,唐家庄街道,
4,130204003,街道,古冶街道,
4,130204004,街道,赵各庄街道,
4,130204005,街道,京华街道,
4,130204100,镇,范各庄镇,
4,130204101,镇,卑家店镇,
4,130204201,乡,王辇庄乡,
4,130204202,乡,习家套乡,
4,130204203,乡,大庄坨乡,
3,130205000,市辖区,开平区,
4,130205001,街道,马家沟街道,
4,130205002,街道,开平街道,
4,130205003,街道,税务庄街道,
4,130205005,街道,陡电街道,
4,130205006,街道,荆各庄街道,
4,130205100,镇,开平镇,
4,130205101,镇,栗园镇,
4,130205102,镇,越河镇,
4,130205103,镇,双桥镇,
4,130205104,镇,郑庄子镇,
4,130205105,镇,洼里镇,
3,130207000,市辖区,丰南区,
4,130207001,街道,青年路街道,
4,130207002,街道,新华路街道,
4,130207003,街道,振兴街道,
4,130207100,镇,胥各庄镇,
4,130207103,镇,小集镇,
4,130207104,镇,黄各庄镇,
4,130207105,镇,西葛镇,
4,130207106,镇,大新庄镇,
4,130207107,镇,钱营镇,
4,130207108,镇,唐坊镇,
4,130207109,镇,王兰庄镇,
4,130207110,镇,柳树𨟠镇,
4,130207111,镇,黑沿子镇,
4,130207113,镇,大齐各庄镇,
4,130207114,镇,海北镇,
4,130207115,镇,汉丰镇,
4,130207116,镇,岔河镇,
4,130207117,镇,南孙庄镇,
4,130207118,镇,东田庄镇,
4,130207203,乡,尖字沽乡,
3,130208000,市辖区,丰润区,
4,130208001,街道,太平路街道,
4,130208002,街道,燕山路街道,
4,130208003,街道,浭阳街道,
4,130208100,镇,丰润镇,
4,130208101,镇,老庄子镇,
4,130208102,镇,任各庄镇,
4,130208103,镇,左家坞镇,
4,130208104,镇,泉河头镇,
4,130208105,镇,王官营镇,
4,130208106,镇,火石营镇,
4,130208109,镇,新军屯镇,
4,130208110,镇,小张各庄镇,
4,130208111,镇,丰登坞镇,
4,130208112,镇,李钊庄镇,
4,130208113,镇,白官屯镇,
4,130208114,镇,石各庄镇,
4,130208115,镇,沙流河镇,
4,130208116,镇,七树庄镇,
4,130208117,镇,杨官林镇,
4,130208118,镇,银城铺镇,
4,130208119,镇,常庄镇,
4,130208120,镇,姜家营镇,
4,130208205,乡,欢喜庄乡,
4,130208208,乡,刘家营乡,
3,130209000,市辖区,曹妃甸区,
4,130209001,街道,希望路街道,
4,130209002,街道,垦丰街道,
4,130209003,街道,中山路街道,
4,130209100,镇,唐海镇,
4,130209101,镇,柳赞镇,
4,130209102,镇,滨海镇,
4,130209103,镇,孙塘庄镇,
4,130209104,镇,双井镇,
3,130224000,县,滦南县,
4,130224001,街道,友谊路街道,
4,130224100,镇,倴城镇,
4,130224101,镇,宋道口镇,
4,130224102,镇,长凝镇,
4,130224103,镇,胡各庄镇,
4,130224104,镇,坨里镇,
4,130224105,镇,姚王庄镇,
4,130224106,镇,司各庄镇,
4,130224107,镇,安各庄镇,
4,130224108,镇,扒齿港镇,
4,130224109,镇,程庄镇,
4,130224110,镇,青坨营镇,
4,130224111,镇,柏各庄镇,
4,130224114,镇,南堡镇,
4,130224115,镇,方各庄镇,
4,130224116,镇,东黄坨镇,
4,130224117,镇,马城镇,
3,130225000,县,乐亭县,
4,130225001,街道,乐安街道,
4,130225100,镇,乐亭镇,
4,130225101,镇,汤家河镇,
4,130225102,镇,胡家坨镇,
4,130225103,镇,王滩镇,
4,130225104,镇,闫各庄镇,
4,130225105,镇,马头营镇,
4,130225106,镇,新寨镇,
4,130225107,镇,汀流河镇,
4,130225108,镇,姜各庄镇,
4,130225109,镇,毛庄镇,
4,130225110,镇,中堡镇,
4,130225111,镇,大相各庄镇,
4,130225201,乡,庞各庄乡,
4,130225203,乡,古河乡,
3,130227000,县,迁西县,
4,130227001,街道,栗乡街道,
4,130227100,镇,兴城镇,
4,130227101,镇,金厂峪镇,
4,130227102,镇,洒河桥镇,
4,130227103,镇,太平寨镇,
4,130227104,镇,罗家屯镇,
4,130227105,镇,东荒峪镇,
4,130227106,镇,新集镇,
4,130227107,镇,三屯营镇,
4,130227108,镇,滦阳镇,
4,130227109,镇,汉儿庄镇,
4,130227110,镇,新庄子镇,
4,130227111,镇,东莲花院镇,
4,130227112,镇,白庙子镇,
4,130227113,镇,上营镇,
4,130227203,乡,渔户寨乡,
4,130227204,乡,旧城乡,
4,130227205,乡,尹庄乡,
3,130229000,县,玉田县,
4,130229001,街道,无终街道,
4,130229100,镇,玉田镇,
4,130229101,镇,亮甲店镇,
4,130229102,镇,鸦鸿桥镇,
4,130229103,镇,窝洛沽镇,
4,130229104,镇,石臼窝镇,
4,130229105,镇,虹桥镇,
4,130229106,镇,散水头镇,
4,130229107,镇,林南仓镇,
4,130229108,镇,林西镇,
4,130229109,镇,杨家板桥镇,
4,130229110,镇,彩亭桥镇,
4,130229111,镇,孤树镇,
4,130229112,镇,大安镇,
4,130229113,镇,唐自头镇,
4,130229114,镇,郭家屯镇,
4,130229115,镇,杨家套镇,
4,130229116,镇,陈家铺镇,
4,130229201,乡,林头屯乡,
4,130229203,乡,潮洛窝乡,
4,130229205,乡,郭家桥乡,
3,130281000,县级市,遵化市,
4,130281001,街道,华明路街道,
4,130281002,街道,文化路街道,
4,130281100,镇,遵化镇,
4,130281101,镇,堡子店镇,
4,130281102,镇,马兰峪镇,
4,130281103,镇,平安城镇,
4,130281104,镇,东新庄镇,
4,130281105,镇,新店子镇,
4,130281106,镇,党峪镇,
4,130281107,镇,地北头镇,
4,130281108,镇,东旧寨镇,
4,130281109,镇,铁厂镇,
4,130281110,镇,苏家洼镇,
4,130281111,镇,建明镇,
4,130281112,镇,石门镇,
4,130281113,镇,崔家庄镇,
4,130281114,镇,西留村镇,
4,130281115,镇,兴旺寨镇,
4,130281116,镇,西三里镇,
4,130281117,镇,团瓢庄镇,
4,130281118,镇,娘娘庄镇,
4,130281119,镇,侯家寨镇,
4,130281203,民族乡,西下营满族乡,
4,130281204,民族乡,汤泉满族乡,
4,130281205,民族乡,东陵满族乡,
4,130281206,乡,刘备寨乡,
4,130281211,乡,小厂乡,
3,130283000,县级市,迁安市,
4,130283001,街道,永顺街道,
4,130283002,街道,兴安街道,
4,130283003,街道,滨河街道,
4,130283004,街道,杨店子街道,
4,130283101,镇,夏官营镇,
4,130283102,镇,杨各庄镇,
4,130283103,镇,建昌营镇,
4,130283104,镇,赵店子镇,
4,130283105,镇,野鸡坨镇,
4,130283106,镇,大崔庄镇,
4,130283108,镇,蔡园镇,
4,130283109,镇,马兰庄镇,
4,130283110,镇,沙河驿镇,
4,130283111,镇,木厂口镇,
4,130283112,镇,上射雁庄镇,
4,130283113,镇,太平庄镇,
4,130283114,镇,扣庄镇,
4,130283115,镇,大五里镇,
4,130283116,镇,五重安镇,
4,130283117,镇,彭店子镇,
4,130283118,镇,阎家店镇,
3,130284000,县级市,滦州市,
4,130284001,街道,滦河街道,
4,130284002,街道,古城街道,
4,130284003,街道,滦城路街道,
4,130284004,街道,响嘡街道,
4,130284100,镇,东安各庄镇,
4,130284101,镇,雷庄镇,
4,130284102,镇,茨榆坨镇,
4,130284103,镇,榛子镇,
4,130284104,镇,杨柳庄镇,
4,130284105,镇,油榨镇,
4,130284106,镇,古马镇,
4,130284107,镇,小马庄镇,
4,130284108,镇,九百户镇,
4,130284109,镇,王店子镇,
2,130300000,地级市,秦皇岛市,
3,130302000,市辖区,海港区,
4,130302001,街道,文化路街道,
4,130302002,街道,海滨路街道,
4,130302003,街道,北环路街道,
4,130302004,街道,建设大街街道,
4,130302005,街道,河东街道,
4,130302006,街道,西港路街道,
4,130302007,街道,燕山大街街道,
4,130302008,街道,港城大街街道,
4,130302009,街道,东环路街道,
4,130302010,街道,白塔岭街道,
4,130302011,街道,珠江道街道,
4,130302012,街道,黄河道街道,
4,130302013,街道,腾飞路街道,
4,130302100,镇,东港镇,
4,130302101,镇,海港镇,
4,130302102,镇,西港镇,
4,130302103,镇,海阳镇,
4,130302104,镇,北港镇,
4,130302105,镇,石门寨镇,
4,130302106,镇,驻操营镇,
4,130302107,镇,杜庄镇,
3,130303000,市辖区,山海关区,
4,130303001,街道,南关街道,
4,130303002,街道,东街街道,
4,130303003,街道,西街街道,
4,130303004,街道,路南街道,
4,130303005,街道,船厂路街道,
4,130303100,镇,第一关镇,
4,130303101,镇,石河镇,
4,130303102,镇,孟姜镇,
4,130303200,乡,渤海乡,
3,130304000,市辖区,北戴河区,
4,130304001,街道,西山街道,
4,130304002,街道,东山街道,
4,130304003,街道,南戴河街道,
4,130304100,镇,海滨镇,
4,130304101,镇,戴河镇,
4,130304102,镇,牛头崖镇,
3,130306000,市辖区,抚宁区,
4,130306001,街道,骊城街道,
4,130306100,镇,抚宁镇,
4,130306101,镇,留守营镇,
4,130306102,镇,榆关镇,
4,130306103,镇,台营镇,
4,130306104,镇,大新寨镇,
4,130306105,镇,坟坨镇,
4,130306200,乡,茶棚乡,
3,130321000,自治县,青龙满族自治县,
4,130321001,街道,都阳路街道,
4,130321100,镇,青龙镇,
4,130321101,镇,祖山镇,
4,130321102,镇,木头凳镇,
4,130321103,镇,双山子镇,
4,130321104,镇,马圈子镇,
4,130321105,镇,肖营子镇,
4,130321106,镇,大巫岚镇,
4,130321107,镇,土门子镇,
4,130321108,镇,八道河镇,
4,130321109,镇,隔河头镇,
4,130321110,镇,娄杖子镇,
4,130321111,镇,龙王庙镇,
4,130321112,镇,茨榆山镇,
4,130321113,镇,凉水河镇,
4,130321200,乡,凤凰山乡,
4,130321202,乡,三星口乡,
4,130321203,乡,干沟乡,
4,130321206,乡,大石岭乡,
4,130321208,乡,官场乡,
4,130321210,乡,平方子乡,
4,130321211,乡,安子岭乡,
4,130321212,乡,朱杖子乡,
4,130321213,乡,草碾乡,
4,130321217,乡,三拨子乡,
3,130322000,县,昌黎县,
4,130322100,镇,昌黎镇,
4,130322101,镇,靖安镇,
4,130322102,镇,安山镇,
4,130322103,镇,龙家店镇,
4,130322104,镇,泥井镇,
4,130322105,镇,大蒲河镇,
4,130322106,镇,新集镇,
4,130322107,镇,刘台庄镇,
4,130322108,镇,朱各庄镇,
4,130322109,镇,荒佃庄镇,
4,130322110,镇,茹荷镇,
4,130322201,乡,团林乡,
4,130322202,乡,葛条港乡,
4,130322203,乡,马坨店乡,
4,130322206,乡,两山乡,
4,130322207,乡,十里铺乡,
3,130324000,县,卢龙县,
4,130324100,镇,卢龙镇,
4,130324101,镇,潘庄镇,
4,130324102,镇,燕河营镇,
4,130324103,镇,双望镇,
4,130324104,镇,刘田各庄镇,
4,130324105,镇,石门镇,
4,130324106,镇,木井镇,
4,130324107,镇,陈官屯镇,
4,130324108,镇,蛤泊镇,
4,130324109,镇,印庄镇,
4,130324200,乡,下寨乡,
4,130324201,乡,刘家营乡,
2,130400000,地级市,邯郸市,
3,130402000,市辖区,邯山区,
4,130402001,街道,火磨街道,
4,130402002,街道,陵园路街道,
4,130402003,街道,光明路街道,
4,130402004,街道,滏东街道,
4,130402005,街道,罗城头街道,
4,130402006,街道,渚河路街道,
4,130402007,街道,浴新南街道,
4,130402008,街道,农林路街道,
4,130402009,街道,贸东街道,
4,130402010,街道,贸西街道,
4,130402011,街道,盛和路街道,
4,130402100,镇,北张庄镇,
4,130402101,镇,马头镇,
4,130402102,镇,河沙镇镇,
4,130402103,镇,高臾镇,
4,130402104,镇,光禄镇,
4,130402201,乡,南堡乡,
4,130402202,乡,代召乡,
4,130402203,乡,辛庄营乡,
4,130402204,乡,花官营乡,
4,130402205,乡,台城乡,
3,130403000,市辖区,丛台区,
4,130403001,街道,丛台西街道,
4,130403002,街道,联纺西街道,
4,130403003,街道,联纺东街道,
4,130403004,街道,光明桥街道,
4,130403005,街道,丛台东街道,
4,130403006,街道,四季青街道,
4,130403007,街道,和平街道,
4,130403008,街道,中华街道,
4,130403009,街道,人民路街道,
4,130403010,街道,柳林桥街道,
4,130403100,镇,黄粱梦镇,
4,130403101,镇,尚璧镇,
4,130403102,镇,南沿村镇,
4,130403200,乡,苏曹乡,
4,130403201,乡,南吕固乡,
4,130403202,乡,兼庄乡,
4,130403203,乡,三陵乡,
4,130403204,乡,小西堡乡,
4,130403205,乡,姚寨乡,
3,130404000,市辖区,复兴区,
4,130404001,街道,胜利桥街道,
4,130404002,街道,百家村街道,
4,130404003,街道,铁路大院街道,
4,130404004,街道,化林路街道,
4,130404005,街道,庞村街道,
4,130404006,街道,二六七二街道,
4,130404007,街道,石化街道,
4,130404100,镇,户村镇,
4,130404101,镇,林坛镇,
4,130404200,乡,彭家寨乡,
4,130404201,乡,康庄乡,
4,130404202,乡,南城乡,
3,130406000,市辖区,峰峰矿区,
4,130406001,街道,滏阳东路街道,
4,130406100,镇,临水镇,
4,130406101,镇,峰峰镇,
4,130406102,镇,新坡镇,
4,130406103,镇,大社镇,
4,130406104,镇,和村镇,
4,130406105,镇,义井镇,
4,130406106,镇,彭城镇,
4,130406107,镇,界城镇,
4,130406108,镇,大峪镇,
4,130406200,乡,西固义乡,
3,130407000,市辖区,肥乡区,
4,130407100,镇,肥乡镇,
4,130407101,镇,天台山镇,
4,130407102,镇,辛安镇镇,
4,130407103,镇,大寺上镇,
4,130407104,镇,东漳堡镇,
4,130407105,镇,毛演堡镇,
4,130407106,镇,西吕营镇,
4,130407107,镇,元固镇,
4,130407108,镇,北高镇,
3,130408000,市辖区,永年区,
4,130408100,镇,临洺关镇,
4,130408101,镇,大北汪镇,
4,130408102,镇,张西堡镇,
4,130408103,镇,广府镇,
4,130408105,镇,永合会镇,
4,130408106,镇,刘营镇,
4,130408107,镇,东杨庄镇,
4,130408108,镇,讲武镇,
4,130408109,镇,西苏镇,
4,130408110,镇,刘汉镇,
4,130408111,镇,界河店镇,
4,130408112,镇,小龙马镇,
4,130408204,乡,正西乡,
4,130408206,乡,曲陌乡,
4,130408207,乡,辛庄堡乡,
4,130408211,乡,西河庄乡,
4,130408213,乡,西阳城乡,
3,130423000,县,临漳县,
4,130423100,镇,临漳镇,
4,130423101,镇,南东坊镇,
4,130423102,镇,孙陶集镇,
4,130423103,镇,柳园镇,
4,130423104,镇,称勾集镇,
4,130423105,镇,邺城镇,
4,130423106,镇,章里集镇,
4,130423107,镇,张村集镇,
4,130423108,镇,砖寨营镇,
4,130423109,镇,习文镇,
4,130423110,镇,柏鹤集镇,
4,130423111,镇,杜村集镇,
4,130423200,乡,狄邱乡,
4,130423202,乡,西羊羔乡,
3,130424000,县,成安县,
4,130424100,镇,成安镇,
4,130424101,镇,商城镇,
4,130424102,镇,漳河店镇,
4,130424103,镇,李家疃镇,
4,130424104,镇,北乡义镇,
4,130424105,镇,道东堡镇,
4,130424200,乡,辛义乡,
4,130424201,乡,柏寺营乡,
4,130424204,乡,长巷乡,
3,130425000,县,大名县,
4,130425100,镇,大名镇,
4,130425101,镇,杨桥镇,
4,130425102,镇,万堤镇,
4,130425103,镇,龙王庙镇,
4,130425104,镇,束馆镇,
4,130425105,镇,金滩镇,
4,130425106,镇,沙圪塔镇,
4,130425107,镇,大街镇,
4,130425108,镇,铺上镇,
4,130425109,镇,孙甘店镇,
4,130425110,镇,北峰镇,
4,130425111,镇,黄金堤镇,
4,130425112,镇,西付集镇,
4,130425113,镇,张铁集镇,
4,130425201,乡,王村乡,
4,130425205,乡,旧治乡,
4,130425206,乡,西未庄乡,
4,130425209,乡,埝头乡,
4,130425212,乡,红庙乡,
4,130425213,民族乡,营镇回族乡,
3,130426000,县,涉县,
4,130426001,街道,平安街道,
4,130426101,镇,河南店镇,
4,130426102,镇,索堡镇,
4,130426103,镇,西戌镇,
4,130426104,镇,井店镇,
4,130426105,镇,更乐镇,
4,130426106,镇,固新镇,
4,130426107,镇,西达镇,
4,130426108,镇,偏城镇,
4,130426200,乡,神头乡,
4,130426201,乡,辽城乡,
4,130426202,乡,偏店乡,
4,130426203,乡,龙虎乡,
4,130426204,乡,木井乡,
4,130426205,乡,关防乡,
4,130426206,乡,合漳乡,
4,130426207,乡,鹿头乡,
3,130427000,县,磁县,
4,130427100,镇,磁州镇,
4,130427103,镇,讲武城镇,
4,130427104,镇,岳城镇,
4,130427105,镇,观台镇,
4,130427107,镇,白土镇,
4,130427108,镇,黄沙镇,
4,130427109,镇,路村营镇,
4,130427110,镇,时村营镇,
4,130427207,乡,陶泉乡,
4,130427208,乡,都党乡,
4,130427209,乡,北贾璧乡,
3,130430000,县,邱县,
4,130430100,镇,新马头镇,
4,130430101,镇,邱城镇,
4,130430102,镇,梁二庄镇,
4,130430103,镇,香城固镇,
4,130430104,镇,古城营镇,
4,130430201,乡,南辛店乡,
4,130430204,民族乡,陈村回族乡,
3,130431000,县,鸡泽县,
4,130431100,镇,鸡泽镇,
4,130431101,镇,小寨镇,
