parent,code,type,name
2104,210402,市辖区,新抚:区
2104,210403,市辖区,东洲:区
2104,210404,市辖区,望花:区
2104,210411,市辖区,顺城:区
2104,210421,县,抚顺:县
2104,210422,自治县,新宾|满族:自治县
2104,210423,自治县,清原|满族:自治县
2105,210502,市辖区,平山:区
2105,210503,市辖区,溪湖:区
2105,210504,市辖区,明山:区
2105,210505,市辖区,南芬:区
2105,210521,自治县,本溪|满族:自治县
2105,210522,自治县,桓仁|满族:自治县
2106,210602,市辖区,元宝:区
2106,210603,市辖区,振兴:区
2106,210604,市辖区,振安:区
2106,210624,自治县,宽甸|满族:自治县
2106,210681,县级市,东港:市
2106,210682,县级市,凤城:市
2107,210702,市辖区,古塔:区
2107,210703,市辖区,凌河:区
2107,210711,市辖区,太和:区
2107,210726,县,黑山:县
2107,210727,县,义:县
2107,210781,县级市,凌海:市
2107,210782,县级市,北镇:市
2108,210802,市辖区,站前:区
2108,210803,市辖区,西市:区
2108,210804,市辖区,鲅鱼圈:区
2108,210811,市辖区,老边:区
2108,210881,县级市,盖州:市
2108,210882,县级市,大石桥:市
2109,210902,市辖区,海州:区
2109,210903,市辖区,新邱:区
2109,210904,市辖区,太平:区
2109,210905,市辖区,清河门:区
2109,210911,市辖区,细河:区
2109,210921,自治县,阜新|蒙古族:自治县
2109,210922,县,彰武:县
2110,211002,市辖区,白塔:区
2110,211003,市辖区,文圣:区
2110,211004,市辖区,宏伟:区
2110,211005,市辖区,弓长岭:区
2110,211011,市辖区,太子河:区
2110,211021,县,辽阳:县
2110,211081,县级市,灯塔:市
2111,211102,市辖区,双台子:区
2111,211103,市辖区,兴隆台:区
2111,211104,市辖区,大洼:区
2111,211122,县,盘山:县
2112,211202,市辖区,银州:区
2112,211204,市辖区,清河:区
2112,211221,县,铁岭:县
2112,211223,县,西丰:县
2112,211224,县,昌图:县
2112,211281,县级市,调兵山:市
2112,211282,县级市,开原:市
2113,211302,市辖区,双塔:区
2113,211303,市辖区,龙城:区
2113,211321,县,朝阳:县
2113,211322,县,建平:县
2113,211324,自治县,喀喇沁左翼|蒙古族:自治县
2113,211381,县级市,北票:市
2113,211382,县级市,凌源:市
2114,211402,市辖区,连山:区
2114,211403,市辖区,龙港:区
